Bandit,Reward,Algorithm
2,3.906715683850883,EpsilonGreedy
2,4.376006486363854,EpsilonGreedy
2,1.9976478900694974,EpsilonGreedy
2,5.115613183331255,EpsilonGreedy
2,4.10566072778317,EpsilonGreedy
2,2.8202736352141975,EpsilonGreedy
2,2.6416219017677314,EpsilonGreedy
2,2.5956346743196748,EpsilonGreedy
2,2.824452081369001,EpsilonGreedy
2,3.530458789939039,EpsilonGreedy
2,2.3773270226831222,EpsilonGreedy
2,2.9714735418902554,EpsilonGreedy
2,1.6934063935436905,EpsilonGreedy
2,3.71587150284359,EpsilonGreedy
2,3.170414268811586,EpsilonGreedy
2,1.6452583407077237,EpsilonGreedy
2,3.750496032525735,EpsilonGreedy
2,1.5946595528950704,EpsilonGreedy
2,3.634912921213656,EpsilonGreedy
2,3.1520626591533984,EpsilonGreedy
2,3.3878877170798862,EpsilonGreedy
2,2.65524798232131,EpsilonGreedy
2,1.2831424771446307,EpsilonGreedy
2,2.654545252382069,EpsilonGreedy
2,1.953121497223501,EpsilonGreedy
2,3.628208011796339,EpsilonGreedy
2,3.2584017155346334,EpsilonGreedy
2,2.3083103409175822,EpsilonGreedy
2,2.399980418346039,EpsilonGreedy
2,4.614905925971822,EpsilonGreedy
2,4.229369183582172,EpsilonGreedy
2,3.1521937798010846,EpsilonGreedy
2,4.384787507368291,EpsilonGreedy
2,2.718536824950654,EpsilonGreedy
2,0.5504079621085674,EpsilonGreedy
2,3.9271029658316023,EpsilonGreedy
2,2.2928994141237866,EpsilonGreedy
2,2.4224429754769883,EpsilonGreedy
2,2.3633823790558877,EpsilonGreedy
2,4.007793571139647,EpsilonGreedy
2,2.532453452117203,EpsilonGreedy
2,4.438210776281385,EpsilonGreedy
2,2.694263068369236,EpsilonGreedy
2,3.3302480893350244,EpsilonGreedy
2,3.982257521203922,EpsilonGreedy
2,1.5440144548963366,EpsilonGreedy
2,2.592798038255302,EpsilonGreedy
2,3.9707845542771425,EpsilonGreedy
2,2.487751152817786,EpsilonGreedy
2,1.9545454921200893,EpsilonGreedy
2,2.0032815898583523,EpsilonGreedy
2,3.5082764311900974,EpsilonGreedy
2,4.343821429548125,EpsilonGreedy
2,3.6849349394011917,EpsilonGreedy
2,2.4074017160525716,EpsilonGreedy
2,4.1439455703891355,EpsilonGreedy
2,2.582190778415741,EpsilonGreedy
2,2.3404084961136196,EpsilonGreedy
2,3.177270152508446,EpsilonGreedy
2,4.244147403639742,EpsilonGreedy
2,3.028666540368653,EpsilonGreedy
2,3.2310154145762398,EpsilonGreedy
2,2.076842257192314,EpsilonGreedy
2,2.0632626446939835,EpsilonGreedy
2,1.309680974122799,EpsilonGreedy
2,2.059151127793947,EpsilonGreedy
2,2.096365636407647,EpsilonGreedy
2,3.2567472610395303,EpsilonGreedy
2,3.7431332654248353,EpsilonGreedy
2,2.4936143855034976,EpsilonGreedy
2,1.4464427770521582,EpsilonGreedy
2,3.079688781444731,EpsilonGreedy
2,4.3596767365019495,EpsilonGreedy
2,3.485834424412192,EpsilonGreedy
2,2.200888075439363,EpsilonGreedy
2,3.974609111422171,EpsilonGreedy
2,1.6990665692359412,EpsilonGreedy
2,2.1485484201497944,EpsilonGreedy
2,4.409498097985096,EpsilonGreedy
2,2.5026927797752854,EpsilonGreedy
2,3.9390519244075612,EpsilonGreedy
2,2.852955439560108,EpsilonGreedy
2,3.4693077924198947,EpsilonGreedy
2,2.2717276739811583,EpsilonGreedy
2,3.390721375923101,EpsilonGreedy
2,0.5952562034701914,EpsilonGreedy
2,3.0159149630506703,EpsilonGreedy
2,2.3461966402062764,EpsilonGreedy
2,2.6290544981453796,EpsilonGreedy
2,1.6754269254631178,EpsilonGreedy
2,3.5131472038994898,EpsilonGreedy
2,4.152537010330326,EpsilonGreedy
2,2.456478247054917,EpsilonGreedy
2,3.055128205364056,EpsilonGreedy
2,2.4976092522799416,EpsilonGreedy
2,2.5378048167370433,EpsilonGreedy
2,1.2786460328059555,EpsilonGreedy
2,1.02818483226806,EpsilonGreedy
2,4.176783382174321,EpsilonGreedy
2,1.2009991597885925,EpsilonGreedy
2,3.250442593515953,EpsilonGreedy
2,3.684302584138467,EpsilonGreedy
2,3.1620339936121478,EpsilonGreedy
2,2.710325544905102,EpsilonGreedy
2,4.229977460464452,EpsilonGreedy
2,1.930556013604443,EpsilonGreedy
2,1.8102093539842352,EpsilonGreedy
2,2.861831853720101,EpsilonGreedy
2,3.003275907102982,EpsilonGreedy
2,4.364764754855596,EpsilonGreedy
2,2.605608373061867,EpsilonGreedy
2,5.08662561534144,EpsilonGreedy
2,4.450575700819326,EpsilonGreedy
2,3.260418606771096,EpsilonGreedy
2,4.270505381034395,EpsilonGreedy
2,4.3193687758229595,EpsilonGreedy
2,1.5067570132494919,EpsilonGreedy
2,3.7842615695024255,EpsilonGreedy
2,3.1398782237730116,EpsilonGreedy
2,2.005193906390214,EpsilonGreedy
2,2.8339022369828983,EpsilonGreedy
2,4.406260179174236,EpsilonGreedy
2,3.731004245066856,EpsilonGreedy
2,2.3715909360378262,EpsilonGreedy
2,4.681588375924964,EpsilonGreedy
2,4.699115018870748,EpsilonGreedy
2,3.6290379839581703,EpsilonGreedy
2,3.7271073735155453,EpsilonGreedy
2,4.507567453806985,EpsilonGreedy
2,3.616243809698543,EpsilonGreedy
2,2.3884194296534043,EpsilonGreedy
2,2.1126012911091885,EpsilonGreedy
2,1.3141763637873927,EpsilonGreedy
2,3.775881094081244,EpsilonGreedy
2,3.0871360855498082,EpsilonGreedy
2,2.1683077106800326,EpsilonGreedy
2,0.5764171871687718,EpsilonGreedy
2,1.4526643135344197,EpsilonGreedy
2,3.8327488885850194,EpsilonGreedy
2,2.080980208931058,EpsilonGreedy
2,2.019453672883697,EpsilonGreedy
2,2.3756780234017016,EpsilonGreedy
2,3.2697489374919195,EpsilonGreedy
2,3.076083250814863,EpsilonGreedy
2,3.237004965878664,EpsilonGreedy
2,1.9805221683423264,EpsilonGreedy
2,3.354826829520639,EpsilonGreedy
2,4.09730128895259,EpsilonGreedy
2,0.3282857566163684,EpsilonGreedy
2,2.6582196250785155,EpsilonGreedy
2,2.460070433110734,EpsilonGreedy
2,2.6862581651017643,EpsilonGreedy
2,2.0125560659301636,EpsilonGreedy
2,2.9134056233618058,EpsilonGreedy
2,2.3720232671033825,EpsilonGreedy
2,1.7310069408924265,EpsilonGreedy
2,3.4507156200324403,EpsilonGreedy
2,4.252200655554578,EpsilonGreedy
2,2.9394230597485445,EpsilonGreedy
2,3.7848093094573922,EpsilonGreedy
2,3.692857874596972,EpsilonGreedy
2,4.564290263527013,EpsilonGreedy
2,3.670718322435774,EpsilonGreedy
2,3.0720875041066216,EpsilonGreedy
2,2.667426871665031,EpsilonGreedy
2,2.2578535762156777,EpsilonGreedy
2,2.980349987798511,EpsilonGreedy
2,3.920573705483319,EpsilonGreedy
2,4.343228901296483,EpsilonGreedy
2,2.2800182622849876,EpsilonGreedy
2,2.441609562547699,EpsilonGreedy
2,4.142648986848745,EpsilonGreedy
2,4.629208118807405,EpsilonGreedy
2,1.136527184091694,EpsilonGreedy
2,2.971365475004167,EpsilonGreedy
2,3.6632184207404346,EpsilonGreedy
2,3.5522618258130305,EpsilonGreedy
2,1.3540611022314388,EpsilonGreedy
2,2.9742977674908135,EpsilonGreedy
2,2.6453225564271263,EpsilonGreedy
2,1.6335367289635339,EpsilonGreedy
2,3.7332484725630035,EpsilonGreedy
2,4.300309545788696,EpsilonGreedy
2,3.0629097305947846,EpsilonGreedy
2,2.666167925539817,EpsilonGreedy
2,3.1187784068027957,EpsilonGreedy
2,3.8096224271269086,EpsilonGreedy
2,0.9670264517628011,EpsilonGreedy
2,4.389868204677994,EpsilonGreedy
2,2.3438092633638457,EpsilonGreedy
2,3.3022240447578435,EpsilonGreedy
2,3.0547439545383717,EpsilonGreedy
2,2.3980058531160555,EpsilonGreedy
2,4.789790699837377,EpsilonGreedy
2,3.7427230614249263,EpsilonGreedy
2,4.138935820977949,EpsilonGreedy
2,2.0027084889020905,EpsilonGreedy
2,3.6159550890440553,EpsilonGreedy
2,3.1339402959305827,EpsilonGreedy
2,2.969421467588708,EpsilonGreedy
2,5.061245468460577,EpsilonGreedy
2,2.3173939277819398,EpsilonGreedy
2,1.8533569163327257,EpsilonGreedy
2,2.6780230099258207,EpsilonGreedy
2,3.8009535693011545,EpsilonGreedy
2,5.935974874638109,EpsilonGreedy
2,4.273340552051642,EpsilonGreedy
2,2.4205069321988533,EpsilonGreedy
2,3.2539157193348047,EpsilonGreedy
2,3.532631134377063,EpsilonGreedy
2,2.9940977576794494,EpsilonGreedy
2,3.0682832759386387,EpsilonGreedy
2,2.972864767380857,EpsilonGreedy
2,3.248738229728545,EpsilonGreedy
2,2.733034053816438,EpsilonGreedy
2,3.9173182278766947,EpsilonGreedy
2,3.0015093991782154,EpsilonGreedy
2,2.6352094183864954,EpsilonGreedy
2,2.3284891552583016,EpsilonGreedy
2,2.831367090308091,EpsilonGreedy
2,-0.3872345838917681,EpsilonGreedy
2,2.1089494827923705,EpsilonGreedy
2,4.560552959916954,EpsilonGreedy
2,3.874870875309217,EpsilonGreedy
2,3.4687752061135093,EpsilonGreedy
2,3.3549299233926497,EpsilonGreedy
2,2.9180769251534433,EpsilonGreedy
2,2.72837202025603,EpsilonGreedy
2,2.333628592295298,EpsilonGreedy
2,2.8138904852440367,EpsilonGreedy
2,2.7689630643386014,EpsilonGreedy
2,3.9240979409662278,EpsilonGreedy
2,4.502697866344197,EpsilonGreedy
2,3.674465424491098,EpsilonGreedy
2,2.1069213993950178,EpsilonGreedy
2,1.3449831059277457,EpsilonGreedy
2,2.913255552754668,EpsilonGreedy
2,1.5201446569807762,EpsilonGreedy
2,3.1986435513874016,EpsilonGreedy
2,5.208250428996841,EpsilonGreedy
2,2.2867679893754453,EpsilonGreedy
2,4.569727539241077,EpsilonGreedy
2,1.3475954146072302,EpsilonGreedy
2,2.61529999114245,EpsilonGreedy
2,1.9898332803837582,EpsilonGreedy
2,2.457680914315133,EpsilonGreedy
2,0.5345060066869864,EpsilonGreedy
2,4.262226753925343,EpsilonGreedy
2,6.229829126809528,EpsilonGreedy
2,1.0163685271036178,EpsilonGreedy
2,3.5397664303241543,EpsilonGreedy
2,1.5474745536877192,EpsilonGreedy
2,2.192822548787497,EpsilonGreedy
2,3.886027387011386,EpsilonGreedy
2,3.294205019929608,EpsilonGreedy
2,3.212243487946146,EpsilonGreedy
2,3.3356965821547417,EpsilonGreedy
2,4.503861686107504,EpsilonGreedy
2,0.507879298599168,EpsilonGreedy
2,2.5797540741287635,EpsilonGreedy
2,1.4033401984761886,EpsilonGreedy
2,2.5129994441092287,EpsilonGreedy
2,3.303887759285826,EpsilonGreedy
2,4.21972587292093,EpsilonGreedy
2,2.884346567014599,EpsilonGreedy
2,3.3648287889421646,EpsilonGreedy
2,3.5387409256759494,EpsilonGreedy
2,3.6418107560002313,EpsilonGreedy
2,3.0032443440781993,EpsilonGreedy
2,1.029711383947836,EpsilonGreedy
2,2.393114738282887,EpsilonGreedy
2,3.4173034615036175,EpsilonGreedy
2,2.6741882175102663,EpsilonGreedy
2,3.124590757942067,EpsilonGreedy
2,3.3951443331569062,EpsilonGreedy
2,2.6179385126452814,EpsilonGreedy
2,1.7603155641319879,EpsilonGreedy
2,1.2408778048859799,EpsilonGreedy
2,3.5073768827634213,EpsilonGreedy
2,3.2685323189287194,EpsilonGreedy
2,1.818943724370234,EpsilonGreedy
2,1.2098476338033157,EpsilonGreedy
2,4.264294587115343,EpsilonGreedy
2,2.280334830824427,EpsilonGreedy
2,4.298344096105355,EpsilonGreedy
2,3.471809099253734,EpsilonGreedy
2,4.097177550382296,EpsilonGreedy
2,3.2452147047043733,EpsilonGreedy
2,2.1633776503381204,EpsilonGreedy
2,4.786577123978734,EpsilonGreedy
2,2.608950274020908,EpsilonGreedy
2,3.804410970923577,EpsilonGreedy
2,4.084215204141363,EpsilonGreedy
2,2.32184095695298,EpsilonGreedy
2,3.677183143116426,EpsilonGreedy
2,3.533820070251902,EpsilonGreedy
2,4.300663366765604,EpsilonGreedy
2,4.443641475179593,EpsilonGreedy
2,1.9738236920365384,EpsilonGreedy
2,3.312484998197304,EpsilonGreedy
2,1.2212182700848166,EpsilonGreedy
2,2.6741023821141257,EpsilonGreedy
2,5.1748377070631815,EpsilonGreedy
2,2.043376367892304,EpsilonGreedy
2,2.6443226527519545,EpsilonGreedy
2,2.6940601462111506,EpsilonGreedy
2,1.1145578271759482,EpsilonGreedy
2,5.381982369408583,EpsilonGreedy
2,3.2274672678806984,EpsilonGreedy
2,3.654663962731513,EpsilonGreedy
2,1.3931420536371575,EpsilonGreedy
2,3.2577645534085518,EpsilonGreedy
2,3.0190967123120913,EpsilonGreedy
2,1.2936248337984817,EpsilonGreedy
2,2.026696108307223,EpsilonGreedy
2,2.506642030941487,EpsilonGreedy
2,3.0900002829773237,EpsilonGreedy
2,3.1759780890056146,EpsilonGreedy
2,1.4933558777462463,EpsilonGreedy
2,2.536591665501495,EpsilonGreedy
2,3.1119767660807502,EpsilonGreedy
2,3.3062876506463965,EpsilonGreedy
2,0.6320607345663745,EpsilonGreedy
2,1.8796018880991927,EpsilonGreedy
2,3.9523204023308187,EpsilonGreedy
2,5.129155862409927,EpsilonGreedy
2,3.1463059745402124,EpsilonGreedy
2,2.8184305458068875,EpsilonGreedy
2,3.0357754852957854,EpsilonGreedy
2,3.354690986039357,EpsilonGreedy
2,2.841975519913719,EpsilonGreedy
2,4.319076191368275,EpsilonGreedy
2,3.6474075265997694,EpsilonGreedy
2,3.2256709659631877,EpsilonGreedy
2,2.821635602786519,EpsilonGreedy
2,2.0159685827495535,EpsilonGreedy
2,3.5212773722162125,EpsilonGreedy
2,3.7111257601086454,EpsilonGreedy
2,2.4208759578644514,EpsilonGreedy
2,4.28679100245301,EpsilonGreedy
2,3.0143195077972296,EpsilonGreedy
2,3.7307945903136983,EpsilonGreedy
2,3.4281073934516346,EpsilonGreedy
2,2.1647616348749503,EpsilonGreedy
2,4.922993454828491,EpsilonGreedy
2,2.997147729326851,EpsilonGreedy
2,2.6314270906933617,EpsilonGreedy
2,3.4540350958756307,EpsilonGreedy
2,4.716845930552196,EpsilonGreedy
2,1.9617692695080786,EpsilonGreedy
2,3.7758975489914652,EpsilonGreedy
2,2.774012650488711,EpsilonGreedy
2,3.923178305622918,EpsilonGreedy
2,3.8498886462208914,EpsilonGreedy
2,1.577739817789831,EpsilonGreedy
2,2.718461389842619,EpsilonGreedy
2,2.2087504702324323,EpsilonGreedy
2,4.110445944189299,EpsilonGreedy
2,3.496400996978695,EpsilonGreedy
2,4.21454744200496,EpsilonGreedy
2,3.8559364587000746,EpsilonGreedy
2,2.4661227843264744,EpsilonGreedy
2,2.4075411242165763,EpsilonGreedy
2,3.3559512148443265,EpsilonGreedy
2,5.289746384473335,EpsilonGreedy
2,2.850213782879898,EpsilonGreedy
2,3.3631220161854474,EpsilonGreedy
2,3.7974841151321668,EpsilonGreedy
2,3.013978623619685,EpsilonGreedy
2,5.3138872734260305,EpsilonGreedy
2,2.687508652160366,EpsilonGreedy
2,1.921348007548916,EpsilonGreedy
2,3.8332556325987532,EpsilonGreedy
2,2.1948680116140795,EpsilonGreedy
2,2.7401834661070965,EpsilonGreedy
2,3.3078438329171895,EpsilonGreedy
2,2.8234063062026267,EpsilonGreedy
2,3.1977153746579194,EpsilonGreedy
2,3.128923312549978,EpsilonGreedy
2,4.969340336819593,EpsilonGreedy
2,3.5519363398830723,EpsilonGreedy
2,2.951586740787933,EpsilonGreedy
2,2.4945799649450575,EpsilonGreedy
2,2.531842325152422,EpsilonGreedy
2,1.0996991655826325,EpsilonGreedy
2,4.474971431581151,EpsilonGreedy
2,2.9037524540549646,EpsilonGreedy
2,3.6445848930713156,EpsilonGreedy
2,3.0742989627747144,EpsilonGreedy
2,3.4147005139839455,EpsilonGreedy
2,1.9909638363315028,EpsilonGreedy
2,3.9256766356107624,EpsilonGreedy
2,1.5393296174820092,EpsilonGreedy
2,2.836367004350065,EpsilonGreedy
2,3.456863256368462,EpsilonGreedy
2,3.540344914536417,EpsilonGreedy
2,2.5673195014973755,EpsilonGreedy
2,1.471658417837119,EpsilonGreedy
2,3.559194990708667,EpsilonGreedy
2,2.5677671476676247,EpsilonGreedy
2,3.526236001852,EpsilonGreedy
2,3.0371932786206695,EpsilonGreedy
2,1.6133042257324381,EpsilonGreedy
2,3.801850482250719,EpsilonGreedy
2,1.9980001818240651,EpsilonGreedy
2,2.3974161868192922,EpsilonGreedy
2,4.379750063877683,EpsilonGreedy
2,3.0335420938248028,EpsilonGreedy
2,2.5783452328064462,EpsilonGreedy
2,5.451698675901089,EpsilonGreedy
2,1.914304268003358,EpsilonGreedy
2,4.180428357247935,EpsilonGreedy
2,3.1779210100791575,EpsilonGreedy
2,1.219896762877082,EpsilonGreedy
2,2.761980379883043,EpsilonGreedy
2,4.849368791566663,EpsilonGreedy
2,4.086937900032699,EpsilonGreedy
2,2.015572079472444,EpsilonGreedy
2,3.299287147941539,EpsilonGreedy
2,2.943783187871528,EpsilonGreedy
2,2.906372214031391,EpsilonGreedy
2,2.49536801081641,EpsilonGreedy
2,3.1781892720218163,EpsilonGreedy
2,2.33732594806549,EpsilonGreedy
2,3.992107421151511,EpsilonGreedy
2,2.900102420733516,EpsilonGreedy
2,4.08504181797306,EpsilonGreedy
2,2.448123948814203,EpsilonGreedy
2,2.4378824079240604,EpsilonGreedy
2,2.9657974085687684,EpsilonGreedy
2,2.3050872224438845,EpsilonGreedy
2,2.881018808550049,EpsilonGreedy
2,2.35460690541189,EpsilonGreedy
2,3.386769903030794,EpsilonGreedy
2,2.1375782802645533,EpsilonGreedy
2,3.8646627678606658,EpsilonGreedy
2,3.073832579797775,EpsilonGreedy
2,2.7506321616519114,EpsilonGreedy
2,1.8699996239075436,EpsilonGreedy
2,1.7467919587581286,EpsilonGreedy
2,4.772723101755885,EpsilonGreedy
2,3.503237403877222,EpsilonGreedy
2,3.450221633222749,EpsilonGreedy
2,2.3801473716428108,EpsilonGreedy
2,3.631987133173944,EpsilonGreedy
2,2.965219930131058,EpsilonGreedy
2,2.7164128397806167,EpsilonGreedy
2,1.8925392196502289,EpsilonGreedy
2,3.3803018024448286,EpsilonGreedy
2,4.893452322824519,EpsilonGreedy
2,4.3688845853099325,EpsilonGreedy
2,3.930037197223281,EpsilonGreedy
2,1.9514275317517509,EpsilonGreedy
2,1.923068253743061,EpsilonGreedy
2,3.70609413407188,EpsilonGreedy
2,3.1619883436562097,EpsilonGreedy
2,2.718629464472757,EpsilonGreedy
2,2.5224552076649713,EpsilonGreedy
2,1.0382291848245844,EpsilonGreedy
2,3.618051462838173,EpsilonGreedy
2,3.1197699815407485,EpsilonGreedy
2,2.286529950710733,EpsilonGreedy
2,4.655433080903119,EpsilonGreedy
2,1.986402449489267,EpsilonGreedy
2,1.8997756203191412,EpsilonGreedy
2,2.812105776711361,EpsilonGreedy
2,3.4300220741501715,EpsilonGreedy
2,4.333961392289332,EpsilonGreedy
2,3.2665833354284186,EpsilonGreedy
2,3.810893025754504,EpsilonGreedy
2,3.937995345091196,EpsilonGreedy
2,4.037970895704369,EpsilonGreedy
2,3.268722998782927,EpsilonGreedy
2,3.267433034950414,EpsilonGreedy
2,2.4513504378595,EpsilonGreedy
2,2.9241632797547803,EpsilonGreedy
2,2.6098793105786067,EpsilonGreedy
2,3.434536339523483,EpsilonGreedy
2,4.218432281376898,EpsilonGreedy
2,2.6104056294663525,EpsilonGreedy
2,3.7319427134575305,EpsilonGreedy
2,1.86229799807051,EpsilonGreedy
2,3.813355952214955,EpsilonGreedy
2,2.1698358777146716,EpsilonGreedy
2,4.966034282464607,EpsilonGreedy
2,3.6461860121365275,EpsilonGreedy
2,3.858058225545964,EpsilonGreedy
2,4.142667498822541,EpsilonGreedy
2,2.655139746907218,EpsilonGreedy
2,2.983905562843938,EpsilonGreedy
2,0.791246610492438,EpsilonGreedy
2,2.53594937373668,EpsilonGreedy
2,2.5296522920904683,EpsilonGreedy
2,1.3783985770955098,EpsilonGreedy
2,3.2438436724935062,EpsilonGreedy
2,3.087526349845019,EpsilonGreedy
2,1.2202594888371394,EpsilonGreedy
2,3.6204598024623365,EpsilonGreedy
2,2.8171974482673368,EpsilonGreedy
2,2.464179344280758,EpsilonGreedy
2,3.2586560299831513,EpsilonGreedy
2,2.8704830769369996,EpsilonGreedy
2,6.215947243111665,EpsilonGreedy
2,4.7522111572056085,EpsilonGreedy
2,4.042993624659043,EpsilonGreedy
2,1.6736233538237306,EpsilonGreedy
2,3.4305378931981303,EpsilonGreedy
2,3.7754095344039733,EpsilonGreedy
2,4.544904698709145,EpsilonGreedy
2,3.212219128376026,EpsilonGreedy
2,3.3588285326452705,EpsilonGreedy
2,1.9033624913611804,EpsilonGreedy
2,1.7774026520114086,EpsilonGreedy
2,2.0849170071476495,EpsilonGreedy
2,1.7904911591832522,EpsilonGreedy
2,3.1109447982453347,EpsilonGreedy
2,0.37257518696769765,EpsilonGreedy
2,2.900875208612144,EpsilonGreedy
2,3.0741340400516566,EpsilonGreedy
2,3.213566933292509,EpsilonGreedy
2,4.301511363479889,EpsilonGreedy
2,4.532829097662539,EpsilonGreedy
2,4.502194217148193,EpsilonGreedy
2,3.50606413789305,EpsilonGreedy
2,2.351045214363018,EpsilonGreedy
2,1.9391165784377145,EpsilonGreedy
2,1.61071873137673,EpsilonGreedy
2,3.4973820866920207,EpsilonGreedy
2,3.0327324776570324,EpsilonGreedy
2,2.8041256134968355,EpsilonGreedy
2,3.830366955042823,EpsilonGreedy
2,3.0139881158877126,EpsilonGreedy
2,5.121315929734298,EpsilonGreedy
2,1.6280586494514437,EpsilonGreedy
2,3.1451037938836297,EpsilonGreedy
2,1.3162723066886657,EpsilonGreedy
2,3.7309593663135434,EpsilonGreedy
2,1.6496821901684733,EpsilonGreedy
2,3.253258622267294,EpsilonGreedy
2,2.3150335301476535,EpsilonGreedy
2,2.191154849139079,EpsilonGreedy
2,2.346449530394186,EpsilonGreedy
2,2.860356358758419,EpsilonGreedy
2,1.8039416325240278,EpsilonGreedy
2,1.7051343483738028,EpsilonGreedy
2,3.586559313395848,EpsilonGreedy
2,1.0064216175708762,EpsilonGreedy
2,3.259708175599786,EpsilonGreedy
2,1.1426810494802286,EpsilonGreedy
2,3.1061244072131804,EpsilonGreedy
2,2.2032597766918807,EpsilonGreedy
2,3.76686086739672,EpsilonGreedy
2,4.285692446479122,EpsilonGreedy
2,2.715209545717234,EpsilonGreedy
2,3.1719414031740034,EpsilonGreedy
2,4.080370683178166,EpsilonGreedy
2,2.6500417217639796,EpsilonGreedy
2,3.7056312338051303,EpsilonGreedy
2,2.1803432383665267,EpsilonGreedy
2,3.3213331813140994,EpsilonGreedy
2,3.3263783226195462,EpsilonGreedy
2,3.247203399626632,EpsilonGreedy
2,4.769297746263175,EpsilonGreedy
2,1.1579662542143954,EpsilonGreedy
2,3.2528944168422003,EpsilonGreedy
2,3.2165693061708858,EpsilonGreedy
2,3.1164740772919894,EpsilonGreedy
2,4.176401536413686,EpsilonGreedy
2,2.1168689467412154,EpsilonGreedy
2,4.443283532448618,EpsilonGreedy
2,3.21265508171989,EpsilonGreedy
2,1.8903010296529668,EpsilonGreedy
2,3.350839474424641,EpsilonGreedy
2,3.287435751696084,EpsilonGreedy
2,1.5749856644361164,EpsilonGreedy
2,2.9542400308380956,EpsilonGreedy
2,4.044585604541465,EpsilonGreedy
2,3.3255795308747587,EpsilonGreedy
2,1.3012306935416877,EpsilonGreedy
2,2.8912708865311045,EpsilonGreedy
2,1.6255698931530382,EpsilonGreedy
2,2.2977090949622334,EpsilonGreedy
2,6.556458074376815,EpsilonGreedy
2,3.8983055138568967,EpsilonGreedy
2,2.7090132588998657,EpsilonGreedy
2,3.5086900801902083,EpsilonGreedy
2,3.9257446007025707,EpsilonGreedy
2,4.423665580242391,EpsilonGreedy
2,4.187505520512655,EpsilonGreedy
2,4.184700008269008,EpsilonGreedy
2,3.709825988527264,EpsilonGreedy
2,4.376977125548827,EpsilonGreedy
2,2.197180827083007,EpsilonGreedy
2,3.1901040614505414,EpsilonGreedy
2,2.4448987253808316,EpsilonGreedy
2,0.9897257324016886,EpsilonGreedy
2,3.074776846621554,EpsilonGreedy
2,2.6174225459539913,EpsilonGreedy
2,1.2931204323926304,EpsilonGreedy
2,3.56419968805893,EpsilonGreedy
2,3.3112916502664342,EpsilonGreedy
2,3.321249923690822,EpsilonGreedy
2,2.2621016648816905,EpsilonGreedy
2,1.9141925864934657,EpsilonGreedy
2,3.880514574196478,EpsilonGreedy
2,2.71646012192508,EpsilonGreedy
2,3.612821044442915,EpsilonGreedy
2,3.5392101339846196,EpsilonGreedy
2,2.666865669842079,EpsilonGreedy
2,2.4529261434784027,EpsilonGreedy
2,2.832772030651073,EpsilonGreedy
2,4.310056215373173,EpsilonGreedy
2,1.3324310240517312,EpsilonGreedy
2,3.185930295057166,EpsilonGreedy
2,2.0587068638634185,EpsilonGreedy
2,2.5532225703638605,EpsilonGreedy
2,4.269629220583404,EpsilonGreedy
2,3.13176187600039,EpsilonGreedy
2,4.092290702024734,EpsilonGreedy
2,3.579125387142507,EpsilonGreedy
2,3.812735664701906,EpsilonGreedy
2,3.4751751568940867,EpsilonGreedy
2,3.7903916101860036,EpsilonGreedy
2,3.6513841605059243,EpsilonGreedy
2,4.882865749640369,EpsilonGreedy
2,2.6016278629222622,EpsilonGreedy
2,1.3821548502431131,EpsilonGreedy
2,3.868726025043816,EpsilonGreedy
2,2.5603441448665167,EpsilonGreedy
2,2.7115217971160988,EpsilonGreedy
2,1.7602898000296512,EpsilonGreedy
2,4.444548075479422,EpsilonGreedy
2,4.5783366953387015,EpsilonGreedy
2,2.791812856218785,EpsilonGreedy
2,3.2321547681635336,EpsilonGreedy
2,2.365137623358415,EpsilonGreedy
2,5.350852026234625,EpsilonGreedy
2,1.8461963067640927,EpsilonGreedy
2,3.4587228452020664,EpsilonGreedy
2,3.010704326716247,EpsilonGreedy
2,2.9604321742020483,EpsilonGreedy
2,3.396077527968584,EpsilonGreedy
2,1.787920704890433,EpsilonGreedy
2,4.992273471741607,EpsilonGreedy
2,3.693161517802937,EpsilonGreedy
2,3.402519443244233,EpsilonGreedy
2,3.6496059135003165,EpsilonGreedy
2,2.961636693094048,EpsilonGreedy
2,4.252055091558079,EpsilonGreedy
2,4.592002736982842,EpsilonGreedy
2,2.186051378149936,EpsilonGreedy
2,3.337656797693964,EpsilonGreedy
2,3.4165537616290473,EpsilonGreedy
2,2.0840021304438494,EpsilonGreedy
2,2.9479248360570196,EpsilonGreedy
2,4.930642002462477,EpsilonGreedy
2,4.026175966860372,EpsilonGreedy
2,3.069831608294286,EpsilonGreedy
2,4.101554650056551,EpsilonGreedy
2,3.9200138055422515,EpsilonGreedy
2,3.9091983490293387,EpsilonGreedy
2,1.572625032924936,EpsilonGreedy
2,3.5285450937889635,EpsilonGreedy
2,2.5797369453089227,EpsilonGreedy
2,3.222464862342473,EpsilonGreedy
2,3.7023857243546088,EpsilonGreedy
2,2.2357465950742696,EpsilonGreedy
2,2.345787884261654,EpsilonGreedy
2,3.482418224724753,EpsilonGreedy
2,1.930214297921494,EpsilonGreedy
2,3.658297225203948,EpsilonGreedy
2,4.63364099040358,EpsilonGreedy
2,4.013377121645704,EpsilonGreedy
2,4.522696973515837,EpsilonGreedy
2,2.8135400569838076,EpsilonGreedy
2,3.5197392453656917,EpsilonGreedy
2,4.033173760743493,EpsilonGreedy
2,1.8089068378004054,EpsilonGreedy
2,2.29383779317793,EpsilonGreedy
2,3.407456296175835,EpsilonGreedy
2,2.8074797689291104,EpsilonGreedy
